what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303847556950
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303847564256
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303847564582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847588130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847630584
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303847636425
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303847654515
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1303847662102
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1303847670514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847670605
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1303847716413
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1303847716432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847716549
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303847716559
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1303847716622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847723948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847736691
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1303847754106
opened,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1303847754255
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1303847754309
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303847756361
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1303847756671
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1303847756812
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1303847756827
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1303847756867
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1303847756870
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1303847756871
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1303847756875
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303847756949
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303847756981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847776209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1303847776241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847784179
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1303847802494
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1303847802501
activated,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1303847805936
closed,editor,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1303847805936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847815827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847938856
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303847940475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847951308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847972967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303847982957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303848083230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303848105513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303848174413
activated,view,com.google.gwt.eclipse.oophm,2.2.1.v201103311225,"com.google.gwt.eclipse.DevModeView",1303848180968
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.AllMarkersView",1303848186100
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1303848187900
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1303848189031
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1303848190229
activated,view,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1303848191890
activated,view,com.google.gwt.eclipse.oophm,2.2.1.v201103311225,"com.google.gwt.eclipse.DevModeView",1303848193042
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303848194649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303848200849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303848217792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303848218313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303848963277
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303849011133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303849059245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303849373661
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1303849385906
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1303849385910
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100906-1425,"org.eclipse.ecf.filetransfer",1303849386988
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100906-1425,"org.eclipse.ecf.identity",1303849387003
started,bundle,org.eclipse.ecf,3.1.0.v20100906-1425,"org.eclipse.ecf",1303849387022
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer.httpclient",1303849387034
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100906-1425,"org.eclipse.ecf.provider.filetransfer",1303849387037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303849387133
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1303849387810
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.updatesite",1303849388120
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1303849388122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1303849392879
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.1.R36x_v20100901,"org.eclipse.equinox.p2.artifact.repository",1303849417344
started,bundle,org.eclipse.equinox.p2.director,2.0.3.R36x_v20101117-1018,"org.eclipse.equinox.p2.director",1303849426473
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1303849435309
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.3.R36x_v20101202,"org.eclipse.equinox.p2.touchpoint.eclipse",1303849435336
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1303849439879
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1303849439897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303849456590
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk.install",1303849456636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303849456972
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1303849523427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303849534156
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1303849534198
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303849534387
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1303849534866
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1303849534866
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1303849534866
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1303849534866
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1303849534866
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1303849534867
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1303849534868
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1303849534868
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1303849534870
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1303849534870
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1303849534870
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1303849534871
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1303849534874
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1303849534874
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1303849534875
stopped,bundle,org.eclipse.wb.core.databinding.xml,0.9.0.r36x201103301753,"org.eclipse.wb.core.databinding.xml",1303849534875
stopped,bundle,org.eclipse.wb.core.databinding,0.9.0.r36x201103301742,"org.eclipse.wb.core.databinding",1303849534875
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1303849534878
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1303849534878
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1303849534879
stopped,bundle,com.google.gdt.eclipse.maven,2.2.1.v201103311225,"com.google.gdt.eclipse.maven",1303849534881
stopped,bundle,com.google.gdt.eclipse.suite,2.2.1.v201103311225,"com.google.gdt.eclipse.suite",1303849534881
stopped,bundle,com.google.appengine.eclipse.core,2.2.1.v201103311225,"com.google.appengine.eclipse.core",1303849534881
stopped,bundle,com.google.gwt.eclipse.oophm,2.2.1.v201103311225,"com.google.gwt.eclipse.oophm",1303849535193
stopped,bundle,com.google.gwt.eclipse.sdkbundle,2.2.0.v201103311225,"com.google.gwt.eclipse.sdkbundle",1303849535193
stopped,bundle,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core",1303849535312
stopped,bundle,com.google.gdt.eclipse.core,2.2.1.v201103311225,"com.google.gdt.eclipse.core",1303849535312
stopped,bundle,com.google.gdt.eclipse.platform,2.2.1.v201103311225,"com.google.gdt.eclipse.platform",1303849535312
stopped,bundle,com.google.gdt.eclipse.platform.e36,2.2.1.v201103311225,"com.google.gdt.eclipse.platform.e36",1303849535312
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1303849535314
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1303849535314
stopped,bundle,org.eclipse.jst.server.ui,1.1.101.v20100823b,"org.eclipse.jst.server.ui",1303849535314
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1303849535314
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1303849535314
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,2.2.1.r36x201103301817,"com.google.gdt.eclipse.designer.UiBinder",1303849535314
stopped,bundle,com.google.gdt.eclipse.designer.gpe,2.2.1.r36x201103301858,"com.google.gdt.eclipse.designer.gpe",1303849535314
stopped,bundle,com.google.gdt.eclipse.designer,2.2.1.r36x201103301817,"com.google.gdt.eclipse.designer",1303849535315
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1303849535315
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1303849535315
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.3.2.v201102072310,"org.eclipse.jpt.eclipselink.core",1303849535315
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.1.v201006300000,"org.eclipse.jpt.jaxb.ui",1303849535315
stopped,bundle,org.eclipse.jpt.ui,2.3.2.v201008252310,"org.eclipse.jpt.ui",1303849535316
stopped,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1303849535316
stopped,bundle,org.eclipse.jpt.db,1.2.202.v201010192330,"org.eclipse.jpt.db",1303849535316
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201004070709,"org.eclipse.datatools.enablement.jdt.classpath",1303849535316
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1303849535317
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1303849535317
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1303849535317
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1303849535317
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1303849535317
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1303849535318
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1303849535318
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1303849535318
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.502.v201101121843,"org.eclipse.jst.ejb.ui",1303849535318
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.600.v201008171516,"org.eclipse.jst.ws.axis.creation.ui",1303849535318
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1303849535318
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1303849535318
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1303849535319
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1303849535319
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1303849535319
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.ui",1303849535319
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.510.v201011041151,"org.eclipse.jst.ws.creation.ui",1303849535319
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1303849535319
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.302.v201101191731,"org.eclipse.jst.ws.consumption.ui",1303849535319
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1303849535319
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1303849535320
stopped,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1303849535320
stopped,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1303849535320
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1303849535321
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.400.v201004150700,"org.eclipse.jst.j2ee.jca.ui",1303849535321
stopped,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1303849535321
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1303849535321
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1303849535321
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.301.v201012020511,"org.eclipse.jst.ws.jaxrs.ui",1303849535321
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.ui",1303849535321
stopped,bundle,org.eclipse.jst.common.ui,1.0.3.v201101101700,"org.eclipse.jst.common.ui",1303849535321
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v200909290826,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1303849535321
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.101.v20100906,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1303849535321
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.2.1.v201101112207,"org.eclipse.jst.jsf.facesconfig.ui",1303849535322
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.2.0.v20100414,"org.eclipse.jst.pagedesigner.jsf.ui",1303849535322
stopped,bundle,org.eclipse.jst.pagedesigner,1.3.2.v201101211220,"org.eclipse.jst.pagedesigner",1303849535322
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.0.v20100329,"org.eclipse.jst.jsf.common.ui",1303849535322
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1303849535322
stopped,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1303849535322
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.2.v20101027,"org.eclipse.jst.jsf.standard.tagsupport",1303849535322
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1303849535322
stopped,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1303849535322
stopped,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.303.v201012160047,"org.eclipse.wst.jsdt.web.support.jsp",1303849535323
stopped,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1303849535323
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1303849535323
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.creation.core",1303849535323
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1303849535324
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.0.v201003311345,"org.eclipse.jst.ws.cxf.core",1303849535324
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1303849535324
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.core",1303849535324
stopped,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1303849535324
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1303849535324
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1303849535324
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1303849535324
stopped,bundle,com.google.gdt.eclipse.platform.shared,2.2.1.v201103311225,"com.google.gdt.eclipse.platform.shared",1303849535324
stopped,bundle,com.google.gdt.eclipse.designer.hosted.1_6.mac,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.1_6.mac",1303849535324
stopped,bundle,com.google.gdt.eclipse.designer.hosted.1_6,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.1_6",1303849535324
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0.webkit,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.2_0.webkit",1303849535324
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_0,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.2_0",1303849535325
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2.webkit,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.2_2.webkit",1303849535325
stopped,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted.2_2",1303849535325
stopped,bundle,com.google.gdt.eclipse.designer.hosted,2.2.1.r36x201103301757,"com.google.gdt.eclipse.designer.hosted",1303849535325
stopped,bundle,org.eclipse.wb.core.xml,0.9.0.r36x201103301753,"org.eclipse.wb.core.xml",1303849535325
stopped,bundle,org.eclipse.wb.css,0.9.0.r36x201103192336,"org.eclipse.wb.css",1303849535325
stopped,bundle,org.eclipse.wb.os.macosx,0.9.0.r36x201103301742,"org.eclipse.wb.os.macosx",1303849535325
stopped,bundle,org.eclipse.wb.core,0.9.0.r36x201103301742,"org.eclipse.wb.core",1303849535325
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1303849535333
stopped,bundle,org.eclipse.rse.importexport,1.2.101.v201008191400,"org.eclipse.rse.importexport",1303849535333
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.0.v200905272300,"org.eclipse.rse.subsystems.shells.telnet",1303849535333
stopped,bundle,org.eclipse.rse.useractions,1.1.100.v200905272300,"org.eclipse.rse.useractions",1303849535333
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1303849535333
